,AAPL,PETS,STMP,VZ,SO,T,FXY,FXB,FXF,VCLT
2017-06-29,138.41632080078125,36.965965270996094,152.6999969482422,39.2661247253418,42.82033920288086,32.147491455078125,85.86000061035156,126.58999633789062,99.27999877929688,83.79953002929688
2017-06-30,138.743896484375,37.06639099121094,154.8800048828125,39.48716735839844,42.4567756652832,32.24148178100586,85.52999877929688,126.81999969482422,98.97000122070312,83.70979309082031
2017-07-03,138.24290466308594,37.020748138427734,144.5,39.78778839111328,42.25282669067383,32.56621551513672,84.81999969482422,126.13999938964844,98.47000122070312,83.5621337890625
2017-07-05,138.81130981445312,36.692073822021484,144.4499969482422,39.478328704833984,42.04888153076172,32.57475280761719,84.97000122070312,125.88999938964844,98.33000183105469,83.6431655883789
2017-07-06,137.5011444091797,36.244720458984375,143.5500030517578,38.9834098815918,42.03114700317383,32.185211181640625,84.98999786376953,126.2699966430664,98.79000091552734,83.29206085205078
2017-07-07,138.89801025390625,37.69634246826172,145.4499969482422,38.94758987426758,41.99567794799805,32.01207733154297,84.47000122070312,125.5,98.45999908447266,83.0669937133789
2017-07-10,139.74575805664062,36.98421859741211,143.14999389648438,38.69676971435547,41.92473602294922,31.882232666015625,84.33000183105469,125.44000244140625,98.30000305175781,83.29206085205078
2017-07-11,140.19854736328125,36.0164794921875,143.14999389648438,38.41909408569336,41.92473602294922,31.683122634887695,84.48999786376953,125.08999633789062,98.47000122070312,83.3460922241211
2017-07-12,140.40086364746094,36.38166809082031,146.39999389648438,38.71468734741211,42.128684997558594,31.882232666015625,84.98999786376953,125.47000122070312,98.33999633789062,83.86823272705078
2017-07-13,142.3565216064453,36.536869049072266,146.3000030517578,38.956546783447266,41.782867431640625,31.34552001953125,84.95999908447266,126.05000305175781,98.13999938964844,83.68820190429688
2017-07-14,143.5799560546875,36.253849029541016,149.10000610351562,39.019248962402344,41.90700149536133,31.423425674438477,85.45999908447266,127.61000061035156,98.45999908447266,83.84122467041016
2017-07-17,144.0808868408203,35.861270904541016,143.14999389648438,39.10882568359375,41.7119140625,31.501344680786133,85.44000244140625,127.06999969482422,98.48999786376953,83.93124389648438
2017-07-18,144.58187866210938,36.61903762817383,146.5,38.84009552001953,41.782867431640625,31.155075073242188,85.87000274658203,126.95999908447266,99.31999969482422,84.48040008544922
2017-07-19,145.4874267578125,36.6738166809082,146.8000030517578,38.92071533203125,41.88039779663086,31.276268005371094,86.0,126.7699966430664,99.26000213623047,84.48939514160156
2017-07-20,144.83233642578125,35.59652328491211,149.35000610351562,39.61045455932617,41.960208892822266,31.613874435424805,85.94999694824219,126.30999755859375,99.62999725341797,84.67845153808594
2017-07-21,144.76490783691406,37.01161575317383,149.75,39.619407653808594,42.4567756652832,31.605215072631836,86.58000183105469,126.52999877929688,100.33000183105469,85.05656433105469
2017-07-24,146.51824951171875,43.77668762207031,151.60000610351562,39.15361404418945,41.898136138916016,31.362836837768555,86.55000305175781,126.87000274658203,100.19999694824219,84.68745422363281
2017-07-25,147.14442443847656,43.89536666870117,151.89999389648438,39.39546585083008,41.48136901855469,31.354175567626953,85.94000244140625,126.87999725341797,99.58000183105469,84.13832092285156
2017-07-26,147.8380584716797,46.14126968383789,156.1999969482422,39.77168273925781,42.03114700317383,32.9210205078125,86.47000122070312,127.58000183105469,99.62999725341797,84.37236785888672
2017-07-27,145.04428100585938,44.69878005981445,148.8000030517578,42.82622528076172,42.40357208251953,34.11562728881836,86.48999786376953,127.18000030517578,98.30999755859375,84.00325775146484
2017-07-28,144.0231170654297,44.160133361816406,148.89999389648438,42.94266891479492,42.128684997558594,33.760704040527344,86.97000122070312,128.00999450683594,97.88999938964844,84.32734680175781
2017-07-31,143.28131103515625,43.402366638183594,148.10000610351562,43.35472106933594,42.50110626220703,33.760704040527344,87.23999786376953,128.47999572753906,98.02999877929688,84.36335754394531
2017-08-01,144.55296325683594,44.68965530395508,152.14999389648438,43.79364013671875,43.03315353393555,33.656829833984375,87.1500015258789,128.55999755859375,98.13999938964844,84.75090789794922
2017-08-02,151.3832244873047,43.90449905395508,151.3000030517578,43.18452072143555,44.14156723022461,33.12877655029297,86.87999725341797,128.72000122070312,97.62000274658203,84.73284912109375
2017-08-03,149.87074279785156,43.85866165161133,205.60000610351562,43.5428352355957,43.769142150878906,33.13743591308594,87.4800033569336,127.94000244140625,97.9000015258789,85.05805969238281
2017-08-04,150.6607208251953,43.63862991333008,211.25,43.81155776977539,43.263702392578125,33.26728820800781,86.87999725341797,126.97000122070312,97.41000366210938,84.35344696044922
2017-08-07,152.9920654296875,43.9411735534668,213.4499969482422,43.76677322387695,43.449913024902344,33.34519577026367,86.81999969482422,126.83999633789062,97.36000061035156,84.52510070800781
2017-08-08,154.2155303955078,44.21620559692383,212.6999969482422,43.533870697021484,43.556331634521484,33.20669174194336,87.13999938964844,126.45999908447266,97.30999755859375,84.24504852294922
2017-08-09,155.15960693359375,44.07868576049805,214.6999969482422,43.19348907470703,43.3169059753418,33.20669174194336,87.41999816894531,126.56999969482422,98.33999633789062,84.19987487792969
2017-08-10,150.21749877929688,42.70352554321289,205.35000610351562,43.01433563232422,43.28144454956055,33.05951690673828,88.0999984741211,126.31999969482422,98.47000122070312,84.22695922851562
2017-08-11,152.30654907226562,43.78532028198242,208.64999389648438,43.0501594543457,42.93561935424805,32.98161697387695,88.16000366210938,126.69999694824219,98.5999984741211,84.19084930419922
2017-08-14,154.59869384765625,43.57445526123047,210.64999389648438,43.69511032104492,43.13069152832031,33.327880859375,87.69999694824219,126.19999694824219,97.45999908447266,84.12760162353516
2017-08-15,156.2911834716797,42.98772048950195,210.9499969482422,43.4263801574707,43.41444778442383,33.0335578918457,86.9800033569336,125.19999694824219,97.44999694824219,83.95596313476562
2017-08-16,155.6625213623047,42.611839294433594,211.10000610351562,43.36368179321289,43.44105529785156,33.094154357910156,87.25,125.41999816894531,98.18000030517578,84.29022216796875
2017-08-17,152.67405700683594,41.67673110961914,208.85000610351562,42.897884368896484,43.0013427734375,32.54878616333008,87.83000183105469,125.30000305175781,98.47000122070312,84.34442138671875
2017-08-18,152.32589721679688,40.604103088378906,210.35000610351562,42.71873092651367,43.34234619140625,32.34968566894531,88.08999633789062,125.30999755859375,98.12999725341797,84.24504852294922
2017-08-21,152.04542541503906,38.25714111328125,207.8000030517578,43.121822357177734,43.333370208740234,32.53147506713867,88.30000305175781,125.5,98.5,84.51602935791016
2017-08-22,154.53099060058594,36.130218505859375,209.5500030517578,43.309932708740234,43.02827072143555,32.87773895263672,87.76000213623047,124.77999877929688,97.83000183105469,84.51602935791016
2017-08-23,154.72439575195312,33.20570373535156,206.25,43.247222900390625,43.10902786254883,32.82579040527344,88.22000122070312,124.61000061035156,98.16999816894531,84.88639831542969
2017-08-24,154.03773498535156,32.967342376708984,194.89999389648438,43.274105072021484,43.09107971191406,32.618038177490234,87.73999786376953,124.58999633789062,98.18000030517578,84.66055297851562
2017-08-25,154.6083526611328,32.21558380126953,193.0,43.60552978515625,43.351318359375,32.88639450073242,87.95999908447266,125.30000305175781,99.0999984741211,84.87738800048828
2017-08-28,156.1654510498047,32.994842529296875,190.60000610351562,43.5428352355957,43.387210845947266,32.84311294555664,88.0,125.80000305175781,99.19000244140625,84.90447998046875
2017-08-29,157.55816650390625,33.893287658691406,191.60000610351562,43.45325469970703,43.23466110229492,32.76520538330078,87.58999633789062,125.73999786376953,99.16999816894531,85.03096008300781
2017-08-30,157.98370361328125,33.975791931152344,195.4499969482422,43.103904724121094,43.26157760620117,32.6093864440918,87.13999938964844,125.70999908447266,98.23999786376953,84.99478912353516
2017-08-31,158.6123504638672,33.25153732299805,191.25,42.969547271728516,43.30644226074219,32.427589416503906,87.43000030517578,125.81999969482422,98.76000213623047,85.34712219238281
2017-09-01,158.66070556640625,33.196533203125,192.10000610351562,42.92475891113281,43.30644226074219,32.444908142089844,87.19000244140625,126.04000091552734,98.19000244140625,84.93106079101562
2017-09-05,156.75543212890625,33.74660110473633,190.5,42.423133850097656,44.11406707763672,32.107303619384766,88.37999725341797,126.86000061035156,99.27999877929688,85.63807678222656
2017-09-06,156.5909881591797,34.030799865722656,188.3000030517578,42.020042419433594,44.22175216674805,31.657155990600586,87.91000366210938,126.9000015258789,98.97000122070312,85.13047790527344
2017-09-07,155.96234130859375,33.077354431152344,189.8000030517578,41.38405990600586,44.82298278808594,30.817462921142578,88.58999633789062,127.44000244140625,99.52999877929688,85.83746337890625
2017-09-08,153.4187774658203,33.09568405151367,192.5500030517578,41.303436279296875,45.047325134277344,30.808813095092773,89.16999816894531,128.42999267578125,100.12999725341797,85.33894348144531
2017-09-11,156.19448852539062,34.05830764770508,193.64999389648438,41.473628997802734,45.41523742675781,30.938663482666016,87.77999877929688,128.1199951171875,99.01000213623047,84.93106079101562
2017-09-12,155.5755157470703,35.10342788696289,199.14999389648438,41.91254806518555,44.4730110168457,31.388805389404297,87.19000244140625,129.25,98.56999969482422,84.5412826538086
2017-09-13,154.40525817871094,33.34321594238281,202.0,42.3245964050293,44.34737777709961,31.63984489440918,86.86000061035156,128.44000244140625,98.06999969482422,84.55034637451172
2017-09-14,153.0802459716797,33.6549186706543,198.0,42.261898040771484,45.2267951965332,31.440738677978516,86.94999694824219,130.3800048828125,98.19999694824219,84.80416107177734
2017-09-15,154.62770080566406,32.60062789916992,199.0500030517578,42.87101364135742,45.44215774536133,32.11595916748047,86.69000244140625,132.16000366210938,98.63999938964844,85.04889678955078
2017-09-18,153.4574432373047,32.8298225402832,205.0,43.0770378112793,44.930660247802734,32.39296340942383,86.20999908447266,131.25,98.41000366210938,84.91293334960938
2017-09-19,153.51547241210938,32.40810012817383,208.1999969482422,44.19673156738281,44.751190185546875,33.07683563232422,86.16999816894531,131.6300048828125,98.33999633789062,84.93106079101562
2017-09-20,150.94287109375,32.60062789916992,208.9499969482422,44.32213592529297,44.37430191040039,33.26728820800781,85.55000305175781,131.17999267578125,97.56999969482422,84.97637176513672
2017-09-21,148.35089111328125,32.86648941040039,209.25,43.83842849731445,44.21277618408203,33.08549880981445,85.3499984741211,132.0399932861328,97.41000366210938,85.03982543945312
2017-09-22,146.90017700195312,32.389766693115234,210.3000030517578,44.6983528137207,43.80896759033203,33.40578842163086,85.75,131.5399932861328,97.5199966430664,85.22111511230469
2017-09-25,145.6042022705078,31.491323471069336,205.14999389648438,44.6983528137207,43.997413635253906,33.86458969116211,86.04000091552734,131.0,97.87000274658203,85.66526794433594
2017-09-26,148.10911560058594,32.29808807373047,203.0,44.3490104675293,43.78205108642578,33.51832962036133,85.58999633789062,130.86000061035156,97.66000366210938,85.65621185302734
2017-09-27,149.16329956054688,32.98567199707031,203.9499969482422,44.3490104675293,43.539756774902344,33.56161117553711,85.19999694824219,130.2899932861328,97.36000061035156,84.92201232910156
2017-09-28,148.2445068359375,30.537878036499023,200.14999389648438,44.25943374633789,43.916648864746094,33.79533004760742,85.44999694824219,130.6699981689453,97.44999694824219,85.103271484375
2017-09-29,149.05690002441406,30.391191482543945,202.64999389648438,44.33110046386719,44.09612274169922,33.90787124633789,85.37000274658203,130.33999633789062,97.70999908447266,85.3570785522461
2017-10-02,148.75711059570312,31.34463882446289,211.60000610351562,44.21464920043945,44.09612274169922,33.855934143066406,85.19999694824219,129.1300048828125,97.05999755859375,85.43437957763672
2017-10-03,149.4051055908203,31.913043975830078,215.75,44.65357208251953,43.78205108642578,34.17622375488281,85.12000274658203,128.82000732421875,97.18000030517578,85.6799545288086
2017-10-04,148.43795776367188,32.23391342163086,216.9499969482422,44.6983528137207,44.06023025512695,34.19353485107422,85.19999694824219,128.94000244140625,97.01000213623047,85.64356994628906
2017-10-05,150.28517150878906,32.23391342163086,215.6999969482422,44.5819091796875,44.29354476928711,34.20219421386719,85.12999725341797,127.58999633789062,96.63999938964844,85.53443145751953
2017-10-06,150.19813537597656,32.69229507446289,216.25,44.24650573730469,44.49993133544922,33.825286865234375,85.26000213623047,127.08000183105469,96.69000244140625,85.29795837402344
2017-10-09,150.72039794921875,32.756473541259766,215.5500030517578,44.46406173706055,44.553775787353516,33.57109832763672,85.33000183105469,127.86000061035156,96.58999633789062,85.47986602783203
2017-10-10,150.77842712402344,33.04984664916992,216.0500030517578,44.545650482177734,45.08321762084961,33.74639892578125,85.47000122070312,128.4499969482422,97.0199966430664,85.57990264892578
2017-10-11,151.4071044921875,32.747310638427734,217.6999969482422,44.29182815551758,45.29857635498047,33.474674224853516,85.47000122070312,128.66000366210938,97.19999694824219,85.59809875488281
2017-10-12,150.8751678466797,32.4906120300293,222.35000610351562,43.82951354980469,45.531898498535156,31.432363510131836,85.58000183105469,128.97999572753906,96.97000122070312,85.77091979980469
2017-10-13,151.8326416015625,31.555496215820312,218.35000610351562,43.38532638549805,45.71136474609375,31.292112350463867,85.8499984741211,129.25,97.05999755859375,86.25299072265625
2017-10-16,154.62770080566406,31.45465660095215,216.9499969482422,43.593814849853516,45.890838623046875,31.70408058166504,85.62999725341797,128.8699951171875,96.86000061035156,85.95284271240234
2017-10-17,155.1983184814453,32.13307189941406,219.8000030517578,43.87483215332031,45.890838623046875,31.756677627563477,85.61000061035156,128.17999267578125,96.63999938964844,85.95284271240234
2017-10-18,154.5116424560547,34.113311767578125,221.0,44.101463317871094,46.00749588012695,31.300880432128906,85.08000183105469,128.35000610351562,96.37999725341797,85.74365234375
2017-10-19,150.85580444335938,32.88482666015625,219.85000610351562,44.609100341796875,46.662567138671875,31.283353805541992,85.37000274658203,127.95999908447266,96.91999816894531,85.88006591796875
2017-10-20,151.11695861816406,33.68242263793945,221.85000610351562,44.89918518066406,46.851009368896484,31.151872634887695,84.61000061035156,128.22999572753906,96.0,85.49805450439453
2017-10-23,151.03958129882812,39.797332763671875,224.3000030517578,44.40967559814453,46.84203338623047,30.897676467895508,84.75,128.38999938964844,96.0,85.59809875488281
2017-10-24,151.9390106201172,35.17676544189453,229.6999969482422,44.36434555053711,46.99458694458008,30.55583381652832,84.36000061035156,127.66999816894531,95.47000122070312,85.39799499511719
2017-10-25,151.2716827392578,33.23320770263672,229.85000610351562,44.0923957824707,46.851009368896484,29.35498809814453,84.43000030517578,128.8800048828125,95.5199966430664,85.1797103881836
2017-10-26,152.2388153076172,33.489898681640625,214.0,44.31901931762695,46.716400146484375,29.521528244018555,84.26000213623047,127.87999725341797,94.7699966430664,85.11604309082031
2017-10-27,157.69354248046875,32.01388931274414,220.1999969482422,44.30088806152344,46.74332809448242,29.775726318359375,84.47000122070312,127.66000366210938,94.72000122070312,85.61629486083984
2017-10-30,161.2429962158203,32.756473541259766,223.3000030517578,43.35812759399414,46.74332809448242,29.398813247680664,84.87999725341797,128.47000122070312,95.11000061035156,85.98919677734375
2017-10-31,163.48675537109375,32.417274475097656,224.39999389648438,43.39439010620117,46.84203338623047,29.49523162841797,84.4800033569336,129.1699981689453,94.77999877929688,85.96192169189453
2017-11-01,161.4073944091797,33.50823974609375,226.35000610351562,43.35812759399414,46.734352111816406,29.407575607299805,84.13999938964844,128.83999633789062,94.19999694824219,86.0349349975586
2017-11-02,162.5873260498047,34.24165344238281,221.25,43.02272415161133,47.78425598144531,29.074493408203125,84.19999694824219,127.0199966430664,94.62999725341797,86.22660064697266
2017-11-03,166.83311462402344,33.69784927368164,171.25,42.9864616394043,47.057403564453125,29.188446044921875,84.13999938964844,127.11000061035156,94.44000244140625,86.41825866699219
2017-11-06,168.52561950683594,33.928279876708984,179.64999389648438,41.273162841796875,46.34849548339844,28.802772521972656,84.38999938964844,128.08999633789062,94.75,86.4729995727539
2017-11-07,169.0672149658203,34.10340118408203,183.64999389648438,41.309425354003906,46.41130065917969,28.986846923828125,84.2699966430664,128.0399932861328,94.54000091552734,86.46387481689453
2017-11-08,170.45025634765625,34.020450592041016,177.3000030517578,41.20970916748047,46.456172943115234,29.311155319213867,84.36000061035156,127.55000305175781,94.51000213623047,86.30874633789062
2017-11-09,170.1020965576172,33.8821907043457,174.3000030517578,40.856170654296875,46.67153549194336,29.80201530456543,84.70999908447266,127.83999633789062,95.05000305175781,85.99842834472656
2017-11-10,169.53909301757812,34.37070083618164,175.0,40.68394088745117,46.088260650634766,29.994853973388672,84.58000183105469,128.3300018310547,94.9000015258789,85.01277160644531
2017-11-13,168.8596649169922,34.46286392211914,178.0,40.566097259521484,46.50103759765625,29.951026916503906,84.52999877929688,127.56999969482422,94.88999938964844,85.26831817626953
2017-11-14,166.30690002441406,34.46286392211914,175.0500030517578,40.08565139770508,46.94074249267578,29.556589126586914,84.6500015258789,127.97000122070312,95.5,85.30484008789062
2017-11-15,164.11328125,35.827003479003906,174.3000030517578,39.98592758178711,46.59077072143555,29.63547706604004,85.0999984741211,128.02000427246094,95.5999984741211,85.84329223632812
2017-11-16,166.073974609375,36.36160659790039,175.25,40.584224700927734,46.60871887207031,30.257810592651367,84.91999816894531,128.17999267578125,95.05000305175781,85.44173431396484
2017-11-17,165.15187072753906,35.64266586303711,175.10000610351562,41.1734504699707,46.25479507446289,30.249046325683594,85.66999816894531,128.50999450683594,95.5999984741211,85.87977600097656
2017-11-20,164.9868927001953,36.38925552368164,174.0500030517578,41.88052749633789,46.44538116455078,30.362995147705078,85.2300033569336,128.6300048828125,95.06999969482422,86.02581787109375
2017-11-21,168.0540313720703,36.472206115722656,176.0,41.862396240234375,46.55427169799805,30.091270446777344,85.37999725341797,128.64999389648438,95.31999969482422,86.40001678466797
2017-11-22,169.82058715820312,36.89619445800781,176.64999389648438,42.69637680053711,46.608726501464844,30.56459617614746,86.3499984741211,129.50999450683594,96.19000244140625,86.79244232177734
2017-11-24,169.83030700683594,35.65188980102539,176.64999389648438,42.61479187011719,46.63595199584961,30.512001037597656,86.02999877929688,129.60000610351562,96.44000244140625,86.82891845703125
2017-11-27,168.97613525390625,35.89152908325195,179.89999389648438,43.20402526855469,46.79022216796875,30.39805030822754,86.44000244140625,129.50999450683594,96.25,86.81979370117188
2017-11-28,167.98609924316406,36.343162536621094,176.8000030517578,44.25556564331055,46.7266960144043,31.046693801879883,86.12999725341797,129.8000030517578,95.94999694824219,86.78330993652344
2017-11-29,164.5015869140625,36.46299362182617,176.6999969482422,45.23459243774414,46.36370086669922,31.975807189941406,85.80000305175781,130.3699951171875,95.97000122070312,86.2083511352539
2017-11-30,166.8019561767578,36.269432067871094,168.39999389648438,46.13203430175781,46.463531494140625,31.888153076171875,84.87999725341797,131.47999572753906,95.98999786376953,86.10794830322266
2017-12-01,166.0254364013672,36.260215759277344,167.5500030517578,46.458377838134766,46.38185119628906,31.99334144592285,85.66000366210938,130.9600067138672,96.70999908447266,86.83499908447266
2017-12-04,164.8121337890625,37.71651840209961,169.75,46.884429931640625,45.67400360107422,32.668270111083984,85.29000091552734,130.9199981689453,95.81999969482422,86.87164306640625
2017-12-05,164.65684509277344,38.59214401245117,171.25,46.15922164916992,45.701229095458984,32.03717041015625,85.30000305175781,130.69000244140625,95.61000061035156,87.32032012939453
2017-12-06,164.04537963867188,38.85944366455078,168.85000610351562,45.941673278808594,46.18220138549805,31.651493072509766,85.56999969482422,130.16000366210938,95.41000366210938,87.62249755859375
2017-12-07,164.34629821777344,39.71663284301758,170.60000610351562,45.70597457885742,46.581504821777344,31.70408058166504,84.86000061035156,131.02000427246094,94.94999694824219,87.1646499633789
2017-12-08,164.394775390625,39.51386260986328,171.25,46.31333923339844,46.33647537231445,32.194942474365234,84.58999633789062,130.16000366210938,95.12999725341797,87.18296813964844
2017-12-11,167.5978546142578,39.34794616699219,170.9499969482422,46.99321365356445,46.89912796020508,32.34395217895508,84.55000305175781,129.64999389648438,95.19000244140625,87.1463394165039
2017-12-12,166.65635681152344,40.103759765625,170.0,48.21699523925781,46.454444885253906,33.395782470703125,84.55000305175781,129.4600067138672,95.22000122070312,87.04560852050781
2017-12-13,167.20960998535156,41.523197174072266,172.0500030517578,47.94504165649414,46.89912796020508,33.34320068359375,85.33999633789062,130.42999267578125,95.7699966430664,87.67743682861328
2017-12-14,167.1610565185547,40.56460952758789,175.5500030517578,47.446468353271484,46.75392150878906,33.080238342285156,85.48999786376953,130.55999755859375,95.61000061035156,87.8697509765625
2017-12-15,168.8596649169922,41.56005859375,179.1999969482422,47.74561309814453,46.56334686279297,33.51850509643555,85.2699966430664,129.5500030517578,95.30000305175781,88.27264404296875
2017-12-18,171.2377166748047,43.633914947509766,183.89999389648438,48.271385192871094,45.873653411865234,33.711341857910156,85.26000213623047,130.07000732421875,95.72000122070312,87.76901245117188
2017-12-19,169.41290283203125,44.34364318847656,184.0500030517578,47.890655517578125,45.20211410522461,33.351959228515625,85.05000305175781,130.11000061035156,95.75,87.0822525024414
2017-12-20,169.22850036621094,42.46334457397461,184.4499969482422,47.83626174926758,45.32008743286133,33.79022216796875,84.62000274658203,130.08999633789062,95.66999816894531,86.48704528808594
2017-12-21,169.86911010742188,42.30664825439453,182.1999969482422,48.0538215637207,44.911720275878906,34.0794792175293,84.70999908447266,130.1300048828125,95.5199966430664,86.99983215332031
2017-12-22,169.86911010742188,42.06700134277344,182.64999389648438,48.21699523925781,44.01329803466797,34.1320686340332,84.72000122070312,129.89999389648438,95.43000030517578,86.93572235107422
2017-12-26,165.55955505371094,42.9426383972168,182.60000610351562,48.24419403076172,43.60493087768555,34.23726272583008,84.80000305175781,130.02999877929688,95.37999725341797,87.0956802368164
2017-12-27,165.5886688232422,42.83203125,183.9499969482422,48.298583984375,43.60493087768555,34.0882453918457,84.69999694824219,130.27000427246094,95.61000061035156,88.02396392822266
2017-12-28,166.05458068847656,42.24213790893555,189.3000030517578,48.43455505371094,43.813655853271484,34.34244155883789,85.0,130.64999389648438,96.37999725341797,87.82178497314453
2017-12-29,164.25889587402344,41.937965393066406,188.0,47.98130416870117,43.6412239074707,34.0794792175293,85.13999938964844,131.1999969482422,96.83000183105469,88.00558471679688
2018-01-02,167.19989013671875,43.32053756713867,187.35000610351562,48.525203704833984,42.806331634521484,33.78145980834961,85.47000122070312,132.13999938964844,97.08000183105469,87.169189453125
2018-01-03,167.1707763671875,43.03480529785156,188.9499969482422,47.528053283691406,42.56131362915039,33.00135040283203,85.30000305175781,131.3300018310547,96.5999984741211,87.63794708251953
2018-01-04,167.947265625,44.177734375,186.8000030517578,47.68215560913086,42.379817962646484,33.30813217163086,85.12999725341797,131.6999969482422,96.75,87.5460433959961
2018-01-05,169.85940551757812,44.54642105102539,187.5,47.57337188720703,42.45241165161133,33.430850982666016,84.83999633789062,131.83999633789062,96.70999908447266,87.41736602783203
2018-01-08,169.22850036621094,45.532649993896484,190.25,47.491783142089844,42.83356475830078,33.52727127075195,84.8499984741211,131.8300018310547,96.47000122070312,87.4449462890625
2018-01-09,169.20909118652344,44.81371307373047,199.9499969482422,47.31759262084961,42.29814529418945,33.29635238647461,85.20999908447266,131.57000732421875,95.91999816894531,86.78315734863281
2018-01-10,169.17025756835938,45.772300720214844,198.0,47.390933990478516,41.70827102661133,32.52367401123047,86.16999816894531,131.30999755859375,96.47000122070312,87.05887603759766
2018-01-11,170.1311798095703,47.6341552734375,191.75,47.77601623535156,41.0639533996582,32.39932632446289,86.27999877929688,131.5399932861328,96.58999633789062,87.4449462890625
2018-01-12,171.88803100585938,48.795509338378906,192.8000030517578,47.54679870605469,40.6918830871582,32.7723503112793,86.41999816894531,133.47000122070312,97.41999816894531,87.73904418945312
2018-01-16,171.01446533203125,47.7263298034668,187.14999389648438,47.363433837890625,40.528533935546875,32.612483978271484,86.94000244140625,134.0500030517578,98.31999969482422,87.77581024169922
2018-01-17,173.83900451660156,46.896785736083984,191.60000610351562,47.41844177246094,40.8824577331543,32.72794723510742,86.30000305175781,134.6199951171875,97.94999694824219,87.46331787109375
2018-01-18,173.99429321289062,46.61105728149414,195.39999389648438,47.2625846862793,40.746337890625,32.994384765625,86.41000366210938,134.9600067138672,98.26000213623047,86.86589050292969
2018-01-19,173.21778869628906,49.0720329284668,197.25,47.59264373779297,40.32888412475586,33.047672271728516,86.63999938964844,134.72000122070312,97.95999908447266,86.544189453125
2018-01-22,171.80067443847656,44.34364318847656,197.9499969482422,49.013729095458984,39.96589279174805,33.633846282958984,86.4800033569336,135.91000366210938,97.97000122070312,86.56256866455078
2018-01-23,171.83949279785156,46.69401168823242,199.85000610351562,48.802852630615234,40.35611343383789,33.029903411865234,86.9800033569336,136.0,98.41000366210938,86.81073760986328
2018-01-24,169.10232543945312,42.84124755859375,200.0500030517578,49.71051788330078,40.00218963623047,32.878929138183594,87.94000244140625,138.08999633789062,99.66999816894531,86.70962524414062
2018-01-25,166.08367919921875,42.426475524902344,204.1999969482422,49.774696350097656,40.49223709106445,33.26082992553711,87.80999755859375,137.33999633789062,100.22000122070312,87.51847839355469
2018-01-26,166.471923828125,44.05790328979492,206.8000030517578,50.16893768310547,40.21091079711914,33.58943557739258,88.26000213623047,137.47999572753906,100.94999694824219,87.39897918701172
2018-01-29,163.02621459960938,44.481895446777344,204.5500030517578,49.62800216674805,39.92051696777344,33.09207534790039,88.06999969482422,136.75,100.5,86.97618103027344
2018-01-30,162.06527709960938,43.06245803833008,202.5,49.41713333129883,40.655582427978516,33.25194549560547,88.13999938964844,137.42999267578125,100.7300033569336,86.5166244506836
2018-01-31,162.51177978515625,41.66145324707031,203.85000610351562,49.572994232177734,40.93690872192383,33.26082992553711,87.87999725341797,137.97000122070312,101.2300033569336,87.04051971435547
2018-02-01,162.8514862060547,40.896427154541016,206.3000030517578,49.78386688232422,40.27444076538086,34.779541015625,87.77999877929688,138.69000244140625,101.77999877929688,86.19680786132812
2018-02-02,155.78536987304688,40.10853576660156,207.10000610351562,48.573646545410156,40.0838623046875,33.81147003173828,87.12999725341797,137.25,101.23999786376953,85.53289794921875
2018-02-05,151.89312744140625,40.711036682128906,198.5,46.2999153137207,39.67549514770508,32.532554626464844,87.80000305175781,135.67999267578125,100.7699966430664,85.29315948486328
2018-02-06,158.2410125732422,41.42478561401367,200.0,46.60247039794922,39.46677017211914,32.710182189941406,87.56999969482422,135.5500030517578,100.56999969482422,85.17327880859375
2018-02-07,154.85353088378906,40.89643096923828,200.0,46.76749038696289,39.33064270019531,32.79899597167969,87.5199966430664,134.8699951171875,99.79000091552734,84.61080932617188
2018-02-08,150.59249877929688,39.38553237915039,191.0,44.96133804321289,39.38509750366211,31.591115951538086,88.20999908447266,135.0500030517578,100.66999816894531,84.03912353515625
2018-02-09,152.43446350097656,39.737762451171875,184.64999389648438,45.731475830078125,40.22906494140625,32.01742935180664,88.20999908447266,134.35000610351562,100.41000366210938,83.52275085449219
2018-02-12,158.57432556152344,40.65542984008789,175.52999877929688,45.94234848022461,40.54668426513672,32.301631927490234,88.30000305175781,134.41000366210938,100.33000183105469,83.71638488769531
2018-02-13,160.16290283203125,40.49784851074219,179.10000610351562,45.91484451293945,40.49223709106445,32.50590896606445,88.98999786376953,134.92999267578125,100.7300033569336,83.54119873046875
2018-02-14,163.1158905029297,40.840816497802734,179.89999389648438,45.39224624633789,39.54844665527344,32.337162017822266,89.68000030517578,136.08999633789062,101.33999633789062,83.19081115722656
2018-02-15,168.59303283691406,41.60090255737305,187.64999389648438,45.60312271118164,40.437782287597656,32.86116409301758,90.41000366210938,136.97999572753906,102.19999694824219,83.74408721923828
2018-02-16,168.04727172851562,40.94277572631836,186.64999389648438,45.979026794433594,40.391807556152344,32.985496520996094,90.22000122070312,136.17999267578125,101.54000091552734,84.14054870605469
2018-02-20,167.48202514648438,42.35171890258789,190.0500030517578,44.851318359375,39.96886444091797,32.656890869140625,89.38999938964844,135.9499969482422,100.6500015258789,83.75325775146484
2018-02-21,166.7218475341797,43.44550323486328,184.9499969482422,43.971160888671875,39.463157653808594,32.24835205078125,89.04000091552734,135.24000549316406,100.33999633789062,83.01559448242188
